Time & Date,MachineName,UserComment,UserID,GELHtrOn,GELLevelSwitch,GELMtrOn,GELHtrOut(%),GELTempCell(degF),GELTempMud(degF),GELDialPoll,Depth(ft),TVD(ft),T/D Activity,Lag Depth(ft),Hole Depth(ft),Hole TVD(ft),GELMotorSpeed(rpm),GelHtrOnTm(min),GelHtrOffTm(min)
31-Jul-24 20:18:18:953,DRUPLUS999,,,0,0,1,0,86.54,86.9,144.4,,,,,,,600,0,0
31-Jul-24 20:18:20:953,DRUPLUS999,,,0,0,1,0,86.54,86.72,144.1,,,,,,,600,0,0
31-Jul-24 20:18:22:953,DRUPLUS999,,,0,0,1,0,86.54,86.72,144.6,,,,,,,600,0,0
31-Jul-24 20:18:24:958,DRUPLUS999,,,0,0,1,0,86.54,86.72,144.4,,,,,,,600,0,0
31-Jul-24 20:18:26:954,DRUPLUS999,,,0,0,1,0,86.54,86.72,144.4,,,,,,,600,0,0
31-Jul-24 20:18:28:954,DRUPLUS999,,,0,0,1,0,86.54,86.72,144.1,,,,,,,600,0,0
31-Jul-24 20:18:30:959,DRUPLUS999,,,0,0,1,0,86.54,86.9,144.4,,,,,,,600,0,0
31-Jul-24 20:18:32:966,DRUPLUS999,,,0,0,1,0,86.54,86.9,144.5,,,,,,,600,0,0
31-Jul-24 20:18:34:957,DRUPLUS999,,,0,0,1,0,86.54,86.9,144.4,,,,,,,600,0,0
31-Jul-24 20:18:36:955,DRUPLUS999,,,0,0,1,0,86.54,86.9,144.1,,,,,,,600,0,0
31-Jul-24 20:18:38:956,DRUPLUS999,,,0,0,1,0,86.54,86.9,144.3,,,,,,,600,0,0
31-Jul-24 20:18:40:956,DRUPLUS999,,,0,0,1,0,86.54,86.72,144.5,,,,,,,600,0,0
31-Jul-24 20:18:42:961,DRUPLUS999,,,0,0,1,0,86.54,86.72,144.4,,,,,,,600,0,0
31-Jul-24 20:18:44:957,DRUPLUS999,,,0,0,1,0,86.54,86.72,144.4,,,,,,,600,0,0
31-Jul-24 20:18:46:959,DRUPLUS999,,,0,0,1,0,86.54,86.72,144.1,,,,,,,600,0,0
31-Jul-24 20:18:48:955,DRUPLUS999,,,0,0,1,0,86.54,86.72,144.6,,,,,,,600,0,0
31-Jul-24 20:18:50:955,DRUPLUS999,,,0,0,1,0,86.54,86.72,144.6,,,,,,,600,0,0
31-Jul-24 20:18:52:955,DRUPLUS999,,,0,0,1,0,86.54,86.72,144.4,,,,,,,600,0,0
31-Jul-24 20:18:54:955,DRUPLUS999,,,0,0,1,0,86.54,86.72,144.1,,,,,,,600,0,0
31-Jul-24 20:18:56:967,DRUPLUS999,,,0,0,1,0,86.54,86.72,144.6,,,,,,,600,0,0
31-Jul-24 20:18:58:957,DRUPLUS999,,,0,0,1,0,86.54,86.72,144.5,,,,,,,600,0,0
31-Jul-24 20:19:00:957,DRUPLUS999,,,0,0,1,0,86.54,86.9,144.5,,,,,,,600,0,0
31-Jul-24 20:19:02:966,DRUPLUS999,,,0,0,1,0,86.54,86.72,144.1,,,,,,,600,0,0
31-Jul-24 20:19:04:969,DRUPLUS999,,,0,0,1,0,86.54,86.72,144.5,,,,,,,600,0,0
31-Jul-24 20:19:06:963,DRUPLUS999,,,0,0,1,0,86.54,86.72,144.5,,,,,,,600,0,0
31-Jul-24 20:19:08:957,DRUPLUS999,,,0,0,1,0,86.54,86.72,144.5,,,,,,,600,0,0
31-Jul-24 20:19:10:965,DRUPLUS999,,,0,0,1,0,86.54,86.72,144.1,,,,,,,600,0,0
31-Jul-24 20:19:12:957,DRUPLUS999,,,0,0,1,0,86.54,86.9,144.3,,,,,,,600,0,0
31-Jul-24 20:19:14:959,DRUPLUS999,,,0,0,1,0,86.54,86.72,144.5,,,,,,,600,0,0
31-Jul-24 20:19:16:967,DRUPLUS999,,,0,0,1,0,86.54,86.72,144.5,,,,,,,600,0,0
31-Jul-24 20:19:18:959,DRUPLUS999,,,0,0,1,0,86.54,86.72,144.2,,,,,,,600,0,0
31-Jul-24 20:19:20:964,DRUPLUS999,,,0,0,1,0,86.54,86.54,144.2,,,,,,,600,0,0
31-Jul-24 20:19:22:961,DRUPLUS999,,,0,0,1,0,86.54,86.54,144.6,,,,,,,600,0,0
31-Jul-24 20:19:24:965,DRUPLUS999,,,0,0,1,0,86.54,86.72,144.5,,,,,,,600,0,0
31-Jul-24 20:19:26:966,DRUPLUS999,,,0,0,1,0,86.54,86.72,144.4,,,,,,,600,0,0
31-Jul-24 20:19:28:961,DRUPLUS999,,,0,0,1,0,86.54,86.72,144.1,,,,,,,600,0,0
31-Jul-24 20:19:30:961,DRUPLUS999,,,0,0,1,0,86.54,86.72,144.6,,,,,,,600,0,0
31-Jul-24 20:19:32:961,DRUPLUS999,,,0,0,1,0,86.54,86.72,144.5,,,,,,,600,0,0
31-Jul-24 20:19:34:968,DRUPLUS999,,,0,0,1,0,86.54,86.72,144.5,,,,,,,600,0,0
31-Jul-24 20:19:36:963,DRUPLUS999,,,0,0,1,0,86.54,86.72,144.1,,,,,,,600,0,0
31-Jul-24 20:19:38:959,DRUPLUS999,,,0,0,1,0,86.54,86.72,144.5,,,,,,,600,0,0
31-Jul-24 20:19:40:960,DRUPLUS999,,,0,0,1,0,86.54,86.72,144.5,,,,,,,600,0,0
31-Jul-24 20:19:42:960,DRUPLUS999,,,0,0,1,0,86.54,86.72,144.5,,,,,,,600,0,0
31-Jul-24 20:19:44:965,DRUPLUS999,,,0,0,1,0,86.54,86.9,144.1,,,,,,,600,0,0
31-Jul-24 20:19:46:963,DRUPLUS999,,,0,0,1,0,86.54,86.72,144.3,,,,,,,600,0,0
31-Jul-24 20:19:48:963,DRUPLUS999,,,0,0,1,0,86.54,86.72,144.5,,,,,,,600,0,0
31-Jul-24 20:19:50:970,DRUPLUS999,,,0,0,1,0,86.54,86.72,144.4,,,,,,,600,0,0
31-Jul-24 20:19:52:965,DRUPLUS999,,,0,0,1,0,86.54,86.72,144.2,,,,,,,600,0,0
31-Jul-24 20:19:54:963,DRUPLUS999,,,0,0,1,0,86.54,86.72,144.2,,,,,,,600,0,0
31-Jul-24 20:19:56:960,DRUPLUS999,,,0,0,1,0,86.54,86.72,144.6,,,,,,,600,0,0
31-Jul-24 20:19:58:965,DRUPLUS999,,,0,0,1,0,86.54,86.72,144.5,,,,,,,600,0,0
31-Jul-24 20:20:00:970,DRUPLUS999,,,0,0,1,0,86.54,86.72,144.4,,,,,,,600,0,0
31-Jul-24 20:20:02:963,DRUPLUS999,,,0,0,1,0,86.54,86.9,144.1,,,,,,,600,0,0
31-Jul-24 20:20:04:971,DRUPLUS999,,,0,0,1,0,86.54,86.72,144.6,,,,,,,600,0,0
31-Jul-24 20:20:06:968,DRUPLUS999,,,0,0,1,0,86.54,86.9,144.5,,,,,,,600,0,0
31-Jul-24 20:20:08:969,DRUPLUS999,,,0,0,1,0,86.54,86.9,144.6,,,,,,,600,0,0
31-Jul-24 20:20:10:966,DRUPLUS999,,,0,0,1,0,86.54,86.9,144.1,,,,,,,600,0,0
31-Jul-24 20:20:12:971,DRUPLUS999,,,0,0,1,0,86.54,86.9,144.5,,,,,,,600,0,0
31-Jul-24 20:20:14:965,DRUPLUS999,,,0,0,1,0,86.54,86.9,144.5,,,,,,,600,0,0
31-Jul-24 20:20:16:966,DRUPLUS999,,,0,0,1,0,86.54,86.9,144.5,,,,,,,600,0,0
31-Jul-24 20:20:18:966,DRUPLUS999,,,0,0,1,0,86.54,86.72,144.1,,,,,,,600,0,0
31-Jul-24 20:20:20:966,DRUPLUS999,,,0,0,1,0,86.54,86.72,144.3,,,,,,,600,0,0
31-Jul-24 20:20:22:966,DRUPLUS999,,,0,0,1,0,86.54,86.72,144.6,,,,,,,600,0,0
31-Jul-24 20:20:24:968,DRUPLUS999,,,0,0,1,0,86.54,86.72,144.4,,,,,,,600,0,0
31-Jul-24 20:20:26:975,DRUPLUS999,,,0,0,1,0,86.54,86.72,144.3,,,,,,,600,0,0
31-Jul-24 20:20:28:969,DRUPLUS999,,,0,0,1,0,86.54,86.9,144.1,,,,,,,600,0,0
31-Jul-24 20:20:30:970,DRUPLUS999,,,0,0,1,0,86.54,86.72,144.6,,,,,,,600,0,0
31-Jul-24 20:20:32:977,DRUPLUS999,,,0,0,1,0,86.54,86.72,144.5,,,,,,,600,0,0
31-Jul-24 20:20:34:967,DRUPLUS999,,,0,0,1,0,86.54,86.72,144.5,,,,,,,600,0,0
31-Jul-24 20:20:36:966,DRUPLUS999,,,0,0,1,0,86.54,86.72,143.3,,,,,,,600,0,0
31-Jul-24 20:20:38:971,DRUPLUS999,,,0,0,1,0,86.54,86.72,144.6,,,,,,,600,0,0
31-Jul-24 20:20:40:971,DRUPLUS999,,,0,0,1,0,86.54,86.72,144.5,,,,,,,600,0,0
31-Jul-24 20:20:42:969,DRUPLUS999,,,0,0,1,0,86.54,86.9,144.5,,,,,,,600,0,0
31-Jul-24 20:20:44:970,DRUPLUS999,,,0,0,1,0,86.54,86.9,144.1,,,,,,,600,0,0
31-Jul-24 20:20:46:969,DRUPLUS999,,,0,0,1,0,86.54,86.72,144.5,,,,,,,600,0,0

